Country,City,City_ID_1996,S_1996_2007,S_2007_2015,S_2015_2020,Boundary
Vietnam,Vungtau,21,Expanding,Displacing,Nibbling,
Vietnam,Vungtau,23,Nibbling,Stabilizing,Displacing,
Vietnam,Vungtau,24,Displacing,Displacing,Shattering,
Vietnam,Vungtau,25,Displacing,Displacing,Nibbling,
Vietnam,Vungtau,26,Nibbling,Displacing,Displacing,YES
Vietnam,Vungtau,27,Displacing,Displacing,Expanding,
Vietnam,Vungtau,28,Displacing,Stabilizing,Expanding,
Vietnam,Vungtau,29,Nibbling,Stabilizing,Displacing,
Vietnam,Vungtau,30,Nibbling,Nibbling,Shattering,
Vietnam,Vungtau,31,Expanding,Stabilizing,Expanding,
Vietnam,Vungtau,32,Expanding,Stabilizing,Lost,
Vietnam,Vungtau,34,Displacing,Displacing,Expanding,
Vietnam,Vungtau,35,Clearing,Displacing,Displacing,
Vietnam,Vungtau,37,Displacing,Stabilizing,Nibbling,
Vietnam,Vungtau,38,Clearing,Stabilizing,Clearing,YES
Vietnam,Vungtau,39,Shattering,Nibbling,Displacing,
Vietnam,Vungtau,39,Shattering,Stabilizing,Displacing,
Vietnam,Vungtau,41,Shattering,Lost,Lost,
Vietnam,Vungtau,43,Clearing,Displacing,Lost,
Vietnam,Vungtau,44,Displacing,Stabilizing,Expanding,
Vietnam,Vungtau,46,Clearing,Lost,Lost,
Vietnam,Vungtau,48,Displacing,Stabilizing,Nibbling,
Vietnam,Vungtau,49,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,50,Expanding,Stabilizing,Shattering,
Vietnam,Vungtau,51,Nibbling,Displacing,Expanding,
Vietnam,Vungtau,52,Displacing,Nibbling,Expanding,
Vietnam,Vungtau,53,Nibbling,Displacing,Expanding,
Vietnam,Vungtau,54,Shattering,Nibbling,Shattering,
Vietnam,Vungtau,54,Shattering,Lost,Lost,
Vietnam,Vungtau,55,Shattering,Stabilizing,Clearing,
Vietnam,Vungtau,55,Clearing,Stabilizing,Displacing,
Vietnam,Vungtau,56,Displacing,Stabilizing,Shattering,
Vietnam,Vungtau,57,Displacing,Stabilizing,Lost,
Vietnam,Vungtau,58,Nibbling,Displacing,Shattering,YES
Vietnam,Vungtau,59,Displacing,Displacing,Shattering,
Vietnam,Vungtau,60,Expanding,Stabilizing,Displacing,
Vietnam,Vungtau,61,Expanding,Stabilizing,Displacing,
Vietnam,Vungtau,62,Expanding,Displacing,Nibbling,
Vietnam,Vungtau,63,Nibbling,Displacing,Displacing,
Vietnam,Vungtau,65,Expanding,Stabilizing,Displacing,
Vietnam,Vungtau,66,Displacing,Stabilizing,Lost,
Vietnam,Vungtau,67,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,70,Expanding,Expanding,Displacing,
Vietnam,Vungtau,71,Displacing,Clearing,Lost,
Vietnam,Vungtau,72,Expanding,Stabilizing,Expanding,
Vietnam,Vungtau,73,Expanding,Stabilizing,Expanding,
Vietnam,Vungtau,74,Nibbling,Stabilizing,Nibbling,YES
Vietnam,Vungtau,75,Displacing,Clearing,Expanding,
Vietnam,Vungtau,76,Expanding,Shattering,Shattering,
Vietnam,Vungtau,77,Clearing,Nibbling,Displacing,
Vietnam,Vungtau,78,Nibbling,Displacing,Nibbling,
Vietnam,Vungtau,79,Displacing,Displacing,Displacing,
Vietnam,Vungtau,80,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,83,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,84,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,85,Clearing,Stabilizing,Lost,
Vietnam,Vungtau,87,Displacing,Lost,Lost,
Vietnam,Vungtau,88,Expanding,Stabilizing,Displacing,
Vietnam,Vungtau,89,Displacing,Displacing,Lost,
Vietnam,Vungtau,90,Clearing,Stabilizing,Displacing,YES
Vietnam,Vungtau,91,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,92,Nibbling,Expanding,Shattering,
Vietnam,Vungtau,93,Displacing,Lost,Lost,
Vietnam,Vungtau,94,Shattering,Nibbling,Shattering,
Vietnam,Vungtau,95,Clearing,Stabilizing,Expanding,
Vietnam,Vungtau,95,Shattering,Stabilizing,Lost,
Vietnam,Vungtau,96,Expanding,Lost,Lost,
Vietnam,Vungtau,97,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,99,Nibbling,Stabilizing,Shattering,
Vietnam,Vungtau,100,Expanding,Nibbling,Shattering,
Vietnam,Vungtau,102,Shattering,Stabilizing,Expanding,
Vietnam,Vungtau,102,Nibbling,Nibbling,Shattering,
Vietnam,Vungtau,104,Displacing,Stabilizing,Clearing,
Vietnam,Vungtau,105,Displacing,Stabilizing,Lost,
Vietnam,Vungtau,106,Nibbling,Nibbling,Expanding,
Vietnam,Vungtau,106,Shattering,Clearing,Lost,
Vietnam,Vungtau,107,Clearing,Stabilizing,Clearing,
Vietnam,Vungtau,108,Expanding,Stabilizing,Displacing,
Vietnam,Vungtau,109,Expanding,Displacing,Expanding,
Vietnam,Vungtau,111,Displacing,Clearing,Expanding,
Vietnam,Vungtau,112,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,113,Displacing,Clearing,Lost,
Vietnam,Vungtau,114,Expanding,Stabilizing,Expanding,
Vietnam,Vungtau,115,Clearing,Clearing,Lost,
Vietnam,Vungtau,118,Shattering,Stabilizing,Displacing,
Vietnam,Vungtau,118,Shattering,Expanding,Lost,
Vietnam,Vungtau,119,Displacing,Stabilizing,Expanding,
Vietnam,Vungtau,120,Displacing,Shattering,Lost,
Vietnam,Vungtau,121,Expanding,Displacing,Displacing,
Vietnam,Vungtau,124,Expanding,Nibbling,Displacing,
Vietnam,Vungtau,125,Nibbling,Nibbling,Shattering,YES
Vietnam,Vungtau,126,Displacing,Displacing,Displacing,
Vietnam,Vungtau,127,Nibbling,Nibbling,Nibbling,
Vietnam,Vungtau,128,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,129,Clearing,Displacing,Lost,
Vietnam,Vungtau,130,Expanding,Nibbling,Shattering,
Vietnam,Vungtau,131,Displacing,Nibbling,Lost,
Vietnam,Vungtau,132,Expanding,Displacing,Clearing,
Vietnam,Vungtau,134,Expanding,Displacing,Displacing,
Vietnam,Vungtau,135,Shattering,Nibbling,Clearing,
Vietnam,Vungtau,135,Displacing,Stabilizing,Clearing,
Vietnam,Vungtau,136,Displacing,Stabilizing,Expanding,
Vietnam,Vungtau,137,Expanding,Displacing,Clearing,
Vietnam,Vungtau,138,Clearing,Clearing,Lost,
Vietnam,Vungtau,139,Expanding,Lost,Lost,
Vietnam,Vungtau,140,Clearing,Nibbling,Displacing,
Vietnam,Vungtau,140,Shattering,Stabilizing,Lost,
Vietnam,Vungtau,141,Expanding,Stabilizing,Displacing,
Vietnam,Vungtau,142,Expanding,Stabilizing,Displacing,
Vietnam,Vungtau,143,Clearing,Stabilizing,Expanding,
Vietnam,Vungtau,144,Nibbling,Stabilizing,Nibbling,
Vietnam,Vungtau,145,Nibbling,Stabilizing,Nibbling,
Vietnam,Vungtau,146,Displacing,Displacing,Displacing,
Vietnam,Vungtau,147,Expanding,Stabilizing,Displacing,
Vietnam,Vungtau,149,Clearing,Stabilizing,Expanding,
Vietnam,Vungtau,150,Nibbling,Stabilizing,Displacing,
Vietnam,Vungtau,151,Nibbling,Stabilizing,Displacing,
Vietnam,Vungtau,153,Displacing,Displacing,Displacing,
Vietnam,Vungtau,154,Expanding,Stabilizing,Displacing,
Vietnam,Vungtau,155,Nibbling,Stabilizing,Nibbling,
Vietnam,Vungtau,156,Nibbling,Displacing,Displacing,
Vietnam,Vungtau,157,Displacing,Stabilizing,Lost,
Vietnam,Vungtau,158,Clearing,Stabilizing,Clearing,
Vietnam,Vungtau,160,Expanding,Stabilizing,Clearing,
Vietnam,Vungtau,163,Expanding,Shattering,Displacing,
Vietnam,Vungtau,164,Nibbling,Shattering,Lost,
Vietnam,Vungtau,166,Expanding,Clearing,Shattering,
Vietnam,Vungtau,167,Nibbling,Displacing,Clearing,
Vietnam,Vungtau,168,Clearing,Stabilizing,Lost,YES
Vietnam,Vungtau,173,Expanding,Nibbling,Lost,
Vietnam,Vungtau,175,Expanding,Shattering,Expanding,
Vietnam,Vungtau,176,Displacing,Stabilizing,Clearing,
Vietnam,Vungtau,178,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,179,Displacing,Displacing,Clearing,
Vietnam,Vungtau,180,Displacing,Stabilizing,Lost,
Vietnam,Vungtau,181,Clearing,Stabilizing,Lost,
Vietnam,Vungtau,182,Expanding,Stabilizing,Shattering,
Vietnam,Vungtau,183,Displacing,Stabilizing,Clearing,
Vietnam,Vungtau,184,Displacing,Stabilizing,Expanding,
Vietnam,Vungtau,185,Displacing,Stabilizing,Expanding,
Vietnam,Vungtau,186,Expanding,Displacing,Displacing,
Vietnam,Vungtau,187,Nibbling,Shattering,Nibbling,YES
Vietnam,Vungtau,189,Displacing,Stabilizing,Expanding,
Vietnam,Vungtau,190,Expanding,Stabilizing,Expanding,
Vietnam,Vungtau,191,Clearing,Lost,Lost,
Vietnam,Vungtau,192,Displacing,Stabilizing,Expanding,
Vietnam,Vungtau,193,Displacing,Clearing,Nibbling,
Vietnam,Vungtau,194,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,195,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,196,Shattering,Stabilizing,Displacing,
Vietnam,Vungtau,196,Nibbling,Nibbling,Nibbling,
Vietnam,Vungtau,197,Expanding,Stabilizing,Clearing,
Vietnam,Vungtau,198,Shattering,Stabilizing,Expanding,
Vietnam,Vungtau,198,Shattering,Displacing,Nibbling,
Vietnam,Vungtau,202,Clearing,Lost,Lost,
Vietnam,Vungtau,203,Clearing,Displacing,Clearing,
Vietnam,Vungtau,204,Clearing,Stabilizing,Displacing,
Vietnam,Vungtau,205,Displacing,Nibbling,Expanding,
Vietnam,Vungtau,207,Expanding,Stabilizing,Lost,
Vietnam,Vungtau,211,Shattering,Lost,Lost,
Vietnam,Vungtau,211,Shattering,Lost,Lost,
Vietnam,Vungtau,212,Displacing,Clearing,Lost,
Vietnam,Vungtau,213,Displacing,Stabilizing,Nibbling,
Vietnam,Vungtau,214,Expanding,Displacing,Nibbling,
Vietnam,Vungtau,217,Expanding,Nibbling,Expanding,
Vietnam,Vungtau,218,Shattering,Displacing,Displacing,
Vietnam,Vungtau,218,Shattering,Nibbling,Expanding,
Vietnam,Vungtau,218,Shattering,Nibbling,Expanding,
Vietnam,Vungtau,218,Shattering,Clearing,Lost,
Vietnam,Vungtau,218,Shattering,Clearing,Lost,
Vietnam,Vungtau,218,Shattering,Shattering,Lost,
Vietnam,Vungtau,218,Shattering,Shattering,Lost,
Vietnam,Vungtau,218,Shattering,Lost,Lost,
Vietnam,Vungtau,218,Shattering,Lost,Lost,
Vietnam,Vungtau,218,Shattering,Lost,Lost,
Vietnam,Vungtau,218,Shattering,Lost,Lost,
Vietnam,Vungtau,218,Shattering,Lost,Lost,
Vietnam,Vungtau,218,Shattering,Lost,Lost,
Vietnam,Vungtau,219,Displacing,Displacing,Expanding,
Vietnam,Vungtau,221,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,224,Expanding,Stabilizing,Nibbling,
Vietnam,Vungtau,225,Expanding,Stabilizing,Clearing,
Vietnam,Vungtau,226,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,227,Displacing,Stabilizing,Lost,
Vietnam,Vungtau,228,Shattering,Stabilizing,Displacing,
Vietnam,Vungtau,228,Nibbling,Nibbling,Shattering,
Vietnam,Vungtau,229,Nibbling,Clearing,Displacing,
Vietnam,Vungtau,230,Shattering,Lost,Lost,
Vietnam,Vungtau,231,Clearing,Stabilizing,Displacing,
Vietnam,Vungtau,232,Expanding,Stabilizing,Nibbling,
Vietnam,Vungtau,233,Nibbling,Stabilizing,Shattering,
Vietnam,Vungtau,235,Expanding,Clearing,Displacing,
Vietnam,Vungtau,236,Displacing,Stabilizing,Lost,
Vietnam,Vungtau,237,Nibbling,Displacing,Clearing,
Vietnam,Vungtau,239,Displacing,Nibbling,Shattering,
Vietnam,Vungtau,240,Nibbling,Nibbling,Nibbling,
Vietnam,Vungtau,242,Displacing,Stabilizing,Displacing,
Vietnam,Vungtau,244,Expanding,Expanding,Clearing,
Vietnam,Vungtau,245,Expanding,Displacing,Expanding,
Vietnam,Vungtau,246,Expanding,Displacing,Displacing,
Vietnam,Vungtau,247,Shattering,Stabilizing,Displacing,
Vietnam,Vungtau,247,Shattering,Nibbling,Nibbling,
Vietnam,Vungtau,247,Shattering,Nibbling,Nibbling,
Vietnam,Vungtau,248,Displacing,Displacing,Clearing,
Vietnam,Vungtau,249,Expanding,Displacing,Shattering,
Vietnam,Vungtau,250,Expanding,Nibbling,Nibbling,
Vietnam,Vungtau,251,Nibbling,Stabilizing,Nibbling,
Vietnam,Vungtau,253,Expanding,Displacing,Shattering,
Vietnam,Vungtau,254,Clearing,Lost,Lost,YES
Vietnam,Vungtau,255,Clearing,Lost,Lost,
Vietnam,Vungtau,257,Clearing,Stabilizing,Displacing,
Vietnam,Vungtau,261,Expanding,Nibbling,Shattering,
Vietnam,Vungtau,264,Expanding,Shattering,Expanding,
Vietnam,Vungtau,265,Displacing,Lost,Lost,
Vietnam,Vungtau,267,Shattering,Clearing,Displacing,
Vietnam,Vungtau,267,Shattering,Clearing,Expanding,
Vietnam,Vungtau,267,Shattering,Lost,Lost,
Vietnam,Vungtau,268,Clearing,Shattering,Shattering,
Vietnam,Vungtau,268,Shattering,Nibbling,Lost,
Vietnam,Vungtau,268,Shattering,Shattering,Lost,
Vietnam,Vungtau,268,Shattering,Lost,Lost,
Vietnam,Vungtau,268,Shattering,Lost,Lost,
Vietnam,Vungtau,270,Displacing,Displacing,Expanding,
Vietnam,Vungtau,271,Expanding,Clearing,Lost,
Vietnam,Vungtau,272,Displacing,Displacing,Lost,
Vietnam,Vungtau,273,Expanding,Clearing,Expanding,
Vietnam,Vungtau,274,Shattering,Shattering,Expanding,
Vietnam,Vungtau,274,Shattering,Clearing,Lost,
Vietnam,Vungtau,274,Shattering,Lost,Lost,
Vietnam,Vungtau,274,Shattering,Lost,Lost,
Vietnam,Vungtau,274,Shattering,Lost,Lost,
Vietnam,Vungtau,276,Expanding,Shattering,Lost,YES
Vietnam,Vungtau,278,Nibbling,Stabilizing,Expanding,
Vietnam,Vungtau,280,Expanding,Stabilizing,Lost,
Vietnam,Vungtau,281,Expanding,Stabilizing,Displacing,
Vietnam,Vungtau,282,Clearing,Clearing,Lost,
Vietnam,Vungtau,286,Expanding,Clearing,Expanding,
Vietnam,Vungtau,287,Nibbling,Expanding,Expanding,
Vietnam,Vungtau,288,Shattering,Expanding,Nibbling,
Vietnam,Vungtau,288,Shattering,Nibbling,Shattering,
Vietnam,Vungtau,289,Nibbling,Expanding,Shattering,
Vietnam,Vungtau,290,Shattering,Shattering,Expanding,
Vietnam,Vungtau,290,Shattering,Lost,Lost,
Vietnam,Vungtau,291,Nibbling,Displacing,Expanding,
Vietnam,Vungtau,292,Shattering,Clearing,Expanding,
Vietnam,Vungtau,292,Shattering,Clearing,Expanding,
Vietnam,Vungtau,292,Shattering,Nibbling,Expanding,
Vietnam,Vungtau,292,Shattering,Clearing,Nibbling,
Vietnam,Vungtau,292,Shattering,Shattering,Shattering,
Vietnam,Vungtau,292,Shattering,Shattering,Shattering,
Vietnam,Vungtau,292,Shattering,Shattering,Lost,
Vietnam,Vungtau,292,Shattering,Lost,Lost,
Vietnam,Vungtau,292,Shattering,Lost,Lost,
Vietnam,Vungtau,292,Shattering,Lost,Lost,
Vietnam,Vungtau,292,Shattering,Lost,Lost,
Vietnam,Vungtau,293,Nibbling,Shattering,Expanding,
Vietnam,Vungtau,294,Shattering,Expanding,Shattering,
Vietnam,Vungtau,296,Clearing,Shattering,Expanding,
Vietnam,Vungtau,297,Displacing,Clearing,Lost,
Vietnam,Vungtau,298,Nibbling,Nibbling,Expanding,
Vietnam,Vungtau,299,Displacing,Lost,Lost,
Vietnam,Vungtau,305,Displacing,Lost,Lost,
Vietnam,Vungtau,306,Shattering,Lost,Lost,
Vietnam,Vungtau,306,Shattering,Lost,Lost,
Vietnam,Vungtau,308,Clearing,Lost,Lost,
Vietnam,Vungtau,310,Expanding,Nibbling,Shattering,
Vietnam,Vungtau,311,Clearing,Lost,Lost,
Vietnam,Vungtau,312,Nibbling,Shattering,Shattering,
Vietnam,Vungtau,312,Shattering,Clearing,Lost,
Vietnam,Vungtau,314,Displacing,Nibbling,Displacing,
Vietnam,Vungtau,315,Nibbling,Displacing,Displacing,
Vietnam,Vungtau,315,Shattering,Displacing,Lost,
Vietnam,Vungtau,316,Clearing,Shattering,Lost,
Vietnam,Vungtau,317,Nibbling,Shattering,Lost,
Vietnam,Vungtau,319,Expanding,Nibbling,Expanding,
Vietnam,Vungtau,320,Expanding,Stabilizing,Displacing,
Vietnam,Vungtau,321,Expanding,Stabilizing,Displacing,
Vietnam,Vungtau,322,Displacing,Clearing,Lost,
Vietnam,Vungtau,324,Clearing,Stabilizing,Displacing,
Thailand,Bangkok,1,Clearing,Expanding,Expanding,
Thailand,Bangkok,2,Displacing,Nibbling,Expanding,
Thailand,Bangkok,3,Nibbling,Nibbling,Expanding,
Thailand,Bangkok,4,Nibbling,Stabilizing,Displacing,
Thailand,Bangkok,5,Shattering,Stabilizing,Displacing,
Thailand,Bangkok,5,Shattering,Clearing,Expanding,
Thailand,Bangkok,6,Expanding,Stabilizing,Lost,
Thailand,Bangkok,7,Shattering,Clearing,Displacing,
Thailand,Bangkok,7,Shattering,Stabilizing,Displacing,
Thailand,Bangkok,10,Expanding,Clearing,Clearing,
Thailand,Bangkok,11,Clearing,Expanding,Displacing,
Thailand,Bangkok,12,Expanding,Shattering,Displacing,
Thailand,Bangkok,13,Clearing,Expanding,Displacing,
Thailand,Bangkok,14,Shattering,Expanding,Expanding,
Thailand,Bangkok,14,Shattering,Lost,Lost,
Thailand,Bangkok,14,Shattering,Expanding,Lost,
Thailand,Bangkok,15,Displacing,Displacing,Displacing,
Thailand,Bangkok,16,Expanding,Nibbling,Expanding,
Thailand,Bangkok,17,Shattering,Stabilizing,Lost,
Thailand,Bangkok,18,Displacing,Stabilizing,Clearing,
Thailand,Bangkok,20,Expanding,Stabilizing,Expanding,
Thailand,Bangkok,21,Expanding,Clearing,Expanding,
Thailand,Bangkok,22,Clearing,Stabilizing,Displacing,
Thailand,Bangkok,24,Clearing,Displacing,Expanding,
Thailand,Bangkok,25,Expanding,Displacing,Displacing,
Thailand,Bangkok,26,Shattering,Expanding,Expanding,
Thailand,Bangkok,26,Shattering,Lost,Lost,
Thailand,Bangkok,28,Expanding,Stabilizing,Displacing,
Thailand,Bangkok,29,Expanding,Clearing,Displacing,
Thailand,Bangkok,30,Shattering,Nibbling,Expanding,
Thailand,Bangkok,30,Shattering,Lost,Lost,
Thailand,Bangkok,31,Shattering,Shattering,Clearing,
Thailand,Bangkok,31,Shattering,Nibbling,Displacing,
Thailand,Bangkok,34,Displacing,Displacing,Displacing,
Thailand,Bangkok,36,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,37,Shattering,Expanding,Displacing,
Thailand,Bangkok,37,Shattering,Lost,Lost,
Thailand,Bangkok,39,Expanding,Nibbling,Displacing,
Thailand,Bangkok,40,Displacing,Clearing,Displacing,
Thailand,Bangkok,42,Clearing,Displacing,Expanding,
Thailand,Bangkok,43,Nibbling,Shattering,Lost,
Thailand,Bangkok,46,Expanding,Nibbling,Displacing,
Thailand,Bangkok,47,Expanding,Stabilizing,Clearing,
Thailand,Bangkok,48,Clearing,Lost,Lost,
Thailand,Bangkok,49,Shattering,Lost,Lost,
Thailand,Bangkok,50,Nibbling,Shattering,Displacing,
Thailand,Bangkok,52,Clearing,Expanding,Displacing,
Thailand,Bangkok,54,Clearing,Clearing,Lost,
Thailand,Bangkok,55,Displacing,Displacing,Displacing,
Thailand,Bangkok,56,Clearing,Lost,Lost,
Thailand,Bangkok,56,Clearing,Lost,Lost,
Thailand,Bangkok,57,Expanding,Displacing,Displacing,
Thailand,Bangkok,59,Displacing,Stabilizing,Lost,
Thailand,Bangkok,60,Displacing,Nibbling,Expanding,
Thailand,Bangkok,61,Shattering,Lost,Lost,
Thailand,Bangkok,63,Displacing,Lost,Lost,
Thailand,Bangkok,65,Clearing,Displacing,Displacing,
Thailand,Bangkok,68,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,69,Shattering,Displacing,Expanding,
Thailand,Bangkok,72,Shattering,Shattering,Expanding,
Thailand,Bangkok,72,Shattering,Lost,Lost,
Thailand,Bangkok,72,Shattering,Lost,Lost,
Thailand,Bangkok,72,Shattering,Expanding,Lost,
Thailand,Bangkok,72,Shattering,Nibbling,Lost,
Thailand,Bangkok,73,Displacing,Nibbling,Displacing,
Thailand,Bangkok,76,Clearing,Shattering,Lost,
Thailand,Bangkok,78,Clearing,Displacing,Expanding,
Thailand,Bangkok,79,Displacing,Shattering,Lost,
Thailand,Bangkok,80,Displacing,Nibbling,Shattering,
Thailand,Bangkok,85,Displacing,Displacing,Displacing,
Thailand,Bangkok,86,Expanding,Nibbling,Displacing,
Thailand,Bangkok,88,Shattering,Lost,Lost,
Thailand,Bangkok,88,Shattering,Lost,Lost,
Thailand,Bangkok,88,Shattering,Lost,Lost,
Thailand,Bangkok,88,Shattering,Clearing,Lost,
Thailand,Bangkok,90,Displacing,Clearing,Lost,
Thailand,Bangkok,92,Shattering,Clearing,Displacing,
Thailand,Bangkok,92,Shattering,Lost,Lost,
Thailand,Bangkok,92,Shattering,Lost,Lost,
Thailand,Bangkok,94,Shattering,Displacing,Displacing,
Thailand,Bangkok,94,Displacing,Nibbling,Displacing,
Thailand,Bangkok,95,Displacing,Lost,Lost,
Thailand,Bangkok,97,Shattering,Clearing,Clearing,
Thailand,Bangkok,97,Shattering,Displacing,Clearing,
Thailand,Bangkok,97,Shattering,Clearing,Displacing,
Thailand,Bangkok,97,Shattering,Clearing,Displacing,
Thailand,Bangkok,97,Shattering,Displacing,Displacing,
Thailand,Bangkok,97,Shattering,Displacing,Expanding,
Thailand,Bangkok,97,Shattering,Lost,Lost,
Thailand,Bangkok,97,Shattering,Lost,Lost,
Thailand,Bangkok,97,Shattering,Lost,Lost,
Thailand,Bangkok,97,Shattering,Lost,Lost,
Thailand,Bangkok,97,Shattering,Lost,Lost,
Thailand,Bangkok,97,Shattering,Clearing,Lost,
Thailand,Bangkok,97,Shattering,Expanding,Lost,
Thailand,Bangkok,97,Clearing,Shattering,Lost,
Thailand,Bangkok,98,Displacing,Lost,Lost,
Thailand,Bangkok,99,Shattering,Clearing,Expanding,
Thailand,Bangkok,99,Shattering,Nibbling,Expanding,
Thailand,Bangkok,99,Shattering,Lost,Lost,
Thailand,Bangkok,104,Shattering,Displacing,Expanding,
Thailand,Bangkok,104,Shattering,Lost,Lost,
Thailand,Bangkok,104,Shattering,Expanding,Shattering,
Thailand,Bangkok,105,Nibbling,Displacing,Expanding,
Thailand,Bangkok,107,Nibbling,Displacing,Displacing,
Thailand,Bangkok,108,Shattering,Nibbling,Expanding,
Thailand,Bangkok,108,Shattering,Lost,Lost,
Thailand,Bangkok,108,Shattering,Clearing,Lost,
Thailand,Bangkok,109,Clearing,Nibbling,Expanding,
Thailand,Bangkok,110,Expanding,Stabilizing,Displacing,
Thailand,Bangkok,111,Displacing,Nibbling,Expanding,
Thailand,Bangkok,111,Shattering,Lost,Lost,
Thailand,Bangkok,114,Expanding,Stabilizing,Displacing,
Thailand,Bangkok,115,Clearing,Nibbling,Displacing,
Thailand,Bangkok,116,Clearing,Lost,Lost,
Thailand,Bangkok,117,Shattering,Stabilizing,Displacing,
Thailand,Bangkok,117,Shattering,Stabilizing,Displacing,
Thailand,Bangkok,118,Clearing,Nibbling,Displacing,
Thailand,Bangkok,118,Shattering,Lost,Lost,
Thailand,Bangkok,121,Shattering,Expanding,Expanding,
Thailand,Bangkok,121,Shattering,Lost,Lost,
Thailand,Bangkok,121,Shattering,Lost,Lost,
Thailand,Bangkok,121,Shattering,Shattering,Lost,
Thailand,Bangkok,122,Shattering,Nibbling,Expanding,
Thailand,Bangkok,122,Shattering,Lost,Lost,
Thailand,Bangkok,123,Shattering,Nibbling,Expanding,
Thailand,Bangkok,123,Shattering,Clearing,Lost,
Thailand,Bangkok,125,Expanding,Displacing,Displacing,
Thailand,Bangkok,126,Displacing,Displacing,Displacing,
Thailand,Bangkok,128,Shattering,Clearing,Expanding,
Thailand,Bangkok,128,Shattering,Clearing,Lost,
Thailand,Bangkok,129,Expanding,Shattering,Displacing,
Thailand,Bangkok,129,Shattering,Nibbling,Lost,
Thailand,Bangkok,130,Expanding,Nibbling,Expanding,
Thailand,Bangkok,132,Expanding,Shattering,Lost,
Thailand,Bangkok,133,Clearing,Clearing,Displacing,
Thailand,Bangkok,135,Shattering,Lost,Lost,
Thailand,Bangkok,135,Shattering,Lost,Lost,
Thailand,Bangkok,136,Shattering,Shattering,Lost,
Thailand,Bangkok,137,Displacing,Expanding,Nibbling,
Thailand,Bangkok,138,Clearing,Displacing,Expanding,
Thailand,Bangkok,140,Shattering,Nibbling,Clearing,
Thailand,Bangkok,140,Shattering,Displacing,Displacing,
Thailand,Bangkok,141,Shattering,Displacing,Displacing,
Thailand,Bangkok,142,Shattering,Stabilizing,Clearing,
Thailand,Bangkok,142,Shattering,Displacing,Displacing,
Thailand,Bangkok,144,Displacing,Displacing,Displacing,
Thailand,Bangkok,145,Shattering,Clearing,Displacing,
Thailand,Bangkok,145,Shattering,Lost,Lost,
Thailand,Bangkok,145,Shattering,Lost,Lost,
Thailand,Bangkok,145,Shattering,Lost,Lost,
Thailand,Bangkok,145,Shattering,Clearing,Shattering,
Thailand,Bangkok,145,Shattering,Shattering,Lost,
Thailand,Bangkok,147,Expanding,Shattering,Expanding,
Thailand,Bangkok,149,Displacing,Nibbling,Expanding,
Thailand,Bangkok,150,Expanding,Displacing,Clearing,
Thailand,Bangkok,151,Clearing,Clearing,Displacing,
Thailand,Bangkok,152,Shattering,Clearing,Expanding,
Thailand,Bangkok,152,Shattering,Lost,Lost,
Thailand,Bangkok,153,Expanding,Clearing,Expanding,
Thailand,Bangkok,157,Shattering,Displacing,Expanding,
Thailand,Bangkok,157,Shattering,Lost,Lost,
Thailand,Bangkok,157,Shattering,Lost,Lost,
Thailand,Bangkok,158,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,160,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,161,Displacing,Stabilizing,Displacing,
Thailand,Bangkok,163,Expanding,Stabilizing,Displacing,
Thailand,Bangkok,166,Nibbling,Shattering,Displacing,
Thailand,Bangkok,168,Nibbling,Nibbling,Expanding,
Thailand,Bangkok,171,Nibbling,Expanding,Expanding,
Thailand,Bangkok,172,Expanding,Shattering,Clearing,
Thailand,Bangkok,173,Expanding,Shattering,Lost,
Thailand,Bangkok,176,Clearing,Displacing,Displacing,
Thailand,Bangkok,178,Clearing,Clearing,Lost,
Thailand,Bangkok,179,Displacing,Clearing,Lost,
Thailand,Bangkok,181,Expanding,Displacing,Displacing,
Thailand,Bangkok,182,Shattering,Expanding,Clearing,
Thailand,Bangkok,182,Shattering,Lost,Lost,
Thailand,Bangkok,182,Shattering,Nibbling,Shattering,
Thailand,Bangkok,182,Shattering,Shattering,Shattering,
Thailand,Bangkok,182,Shattering,Displacing,Lost,
Thailand,Bangkok,183,Clearing,Nibbling,Displacing,
Thailand,Bangkok,184,Clearing,Expanding,Clearing,
Thailand,Bangkok,185,Clearing,Lost,Lost,
Thailand,Bangkok,187,Clearing,Displacing,Expanding,
Thailand,Bangkok,187,Shattering,Lost,Lost,
